make_id,make,model_id,model,trim_id,year,trim,trim_description,trim_msrp,trim_invoice,trim_created,trim_modified,engine_id,engine_type,engine_fuel_type,engine_cylinders,engine_size,engine_horsepower_hp,engine_horsepower_rpm,engine_torque_ft_lbs,engine_torque_rpm,engine_valves,engine_valve_timing,engine_cam_type,drive_train,engine_transmission,body_id,body_type,body_doors,body_seats,body_length,body_width,body_height,body_wheel_base,body_front_track,body_rear_track,body_ground_clearance,body_cargo_capacity,body_max_cargo_capacity,body_curb_weight,body_gross_weight,body_max_payload,body_max_towing_capacity,mileage_id,mileage_fuel_tank_capacity,mileage_combined_mpg,mileage_epa_city_mpg,mileage_epa_highway_mpg,mileage_range_city,mileage_range_highway,mileage_epa_combined_mpg_electric,mileage_epa_city_mpg_electric,mileage_epa_highway_mpg_electric,mileage_range_electric,mileage_epa_kwh_100_mi_electric,mileage_epa_time_to_charge_hr_240v_electric,mileage_battery_capacity_electric,min_price,median_price,accident_safety_rating
1,acura,1,ilx,1,2020,Base,4dr Sedan (2.4L 4cyl 8AM),25900,24617,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6292,gas,premium unleaded (recommended),I4,2.4,201.0,6800.0,180.0,3600.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6292,Sedan,4,5,182.2,70.6,55.6,105.1,,,5.3,12.4,,3095.0,,,,6292,13.2,28.0,24.0,34.0,3168.0,4488.0,,,,,,,,19995.0,23569.0,5.0
1,acura,1,ilx,2,2020,Premium and A-SPEC Packages,Premium and A-SPEC Packages 4dr Sedan (2.4L 4cyl 8AM),29750,28264,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6295,gas,premium unleaded (recommended),I4,2.4,201.0,6800.0,180.0,3600.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6295,Sedan,4,5,182.2,70.6,55.6,105.1,,,5.3,12.4,,3144.0,,,,6295,13.2,28.0,24.0,34.0,3168.0,4488.0,,,,,,,,19995.0,23569.0,5.0
1,acura,1,ilx,3,2020,Premium Package,Premium Package 4dr Sedan (2.4L 4cyl 8AM),27750,26370,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6293,gas,premium unleaded (recommended),I4,2.4,201.0,6800.0,180.0,3600.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6293,Sedan,4,5,182.2,70.6,55.6,105.1,,,5.3,12.4,,3122.0,,,,6293,13.2,28.0,24.0,34.0,3168.0,4488.0,,,,,,,,19995.0,23569.0,5.0
1,acura,1,ilx,4,2020,Technology and A-SPEC Packages,Technology and A-SPEC Packages 4dr Sedan (2.4L 4cyl 8AM),31650,30064,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6296,gas,premium unleaded (recommended),I4,2.4,201.0,6800.0,180.0,3600.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6296,Sedan,4,5,182.2,70.6,55.6,105.1,,,5.3,12.4,,3148.0,,,,6296,13.2,28.0,24.0,34.0,3168.0,4488.0,,,,,,,,19995.0,23569.0,5.0
1,acura,1,ilx,5,2020,Technology Package,Technology Package 4dr Sedan (2.4L 4cyl 8AM),29650,28169,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6294,gas,premium unleaded (recommended),I4,2.4,201.0,6800.0,180.0,3600.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6294,Sedan,4,5,182.2,70.6,55.6,105.1,,,5.3,12.4,,3124.0,,,,6294,13.2,28.0,24.0,34.0,3168.0,4488.0,,,,,,,,19995.0,23569.0,5.0
1,acura,2,mdx,1,2020,Base,4dr SUV (3.5L 6cyl 9A),44500,41774,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6297,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6297,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4032.0,,,3500.0,6297,19.5,23.0,20.0,27.0,3900.0,5265.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,1,2020,Base,4dr SUV w/Technology Package (3.5L 6cyl 9A),49500,46459,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6298,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6298,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4054.0,,,3500.0,6298,19.5,23.0,20.0,27.0,3900.0,5265.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,1,2020,Base,4dr SUV w/Advance Package (3.5L 6cyl 9A),56250,52783,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6299,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6299,SUV,5,6,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4090.0,,,3500.0,6299,19.5,23.0,20.0,27.0,3900.0,5265.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Advance and Entertainment Packages (3.5L 6cyl 9A),60250,56530,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6304,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6304,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4350.0,,,5000.0,6304,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Advance Package (3.5L 6cyl 9A),58250,54656,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6303,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6303,SUV,5,6,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4303.0,,,5000.0,6303,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Technology and Entertainment Packages (3.5L 6cyl 9A),53500,50206,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6302,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6302,SUV,5,6,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4266.0,,,5000.0,6302,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Technology Package (3.5L 6cyl 9A),51500,48332,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6301,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6301,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4264.0,,,5000.0,6301,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD (3.5L 6cyl 9A),46500,43648,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6300,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6300,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4239.0,,,5000.0,6300,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,7,2020,SH-AWD A-Spec,SH-AWD A-Spec 4dr SUV AWD (3.5L 6cyl 9A),55000,51612,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6305,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6305,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4275.0,,,5000.0,6305,19.5,21.0,19.0,25.0,3705.0,4875.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,8,2020,SH-AWD PMC Edition,SH-AWD PMC Edition 4dr SUV AWD (3.5L 6cyl 9A),61750,57936,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6308,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6308,SUV,5,6,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,,,,5000.0,6308,19.5,22.0,19.0,26.0,3705.0,5070.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,9,2020,Sport Hybrid SH-AWD,Sport Hybrid SH-AWD 4dr SUV AWD w/Technology Package (3.0L 6cyl gas/electric hybrid 7AM),53000,49738,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6306,hybrid,premium unleaded (recommended),V6,3.0,321.0,6300.0,289.0,5000.0,24.0,Variable,Single overhead cam (SOHC),AWD,7-speed automated manual,6306,SUV,5,7,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4471.0,,,,6306,19.4,27.0,26.0,27.0,5044.0,5238.0,,,,,,,,22458.0,27193.0,5.0
1,acura,2,mdx,9,2020,Sport Hybrid SH-AWD,Sport Hybrid SH-AWD 4dr SUV AWD w/Advance Package (3.0L 6cyl gas/electric hybrid 7AM),59750,56062,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6307,hybrid,premium unleaded (recommended),V6,3.0,321.0,6300.0,289.0,5000.0,24.0,Variable,Single overhead cam (SOHC),AWD,7-speed automated manual,6307,SUV,5,6,196.2,77.7,67.4,111.0,,,7.3,15.0,68.4,4486.0,,,,6307,19.4,27.0,26.0,27.0,5044.0,5238.0,,,,,,,,22458.0,27193.0,5.0
1,acura,3,rdx,10,2020,A-Spec,A-Spec 4dr SUV (2.0L 4cyl Turbo 10A),44000,41763,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6316,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,10-speed shiftable automatic,6316,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,3821.0,,,1500.0,6316,17.1,24.0,22.0,27.0,3762.0,4617.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,1,2020,Base,4dr SUV w/Advance Package (2.0L 4cyl Turbo 10A),45900,43563,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6312,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,10-speed shiftable automatic,6312,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,3829.0,,,1500.0,6312,17.1,24.0,22.0,28.0,3762.0,4788.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,1,2020,Base,4dr SUV w/Technology Package (2.0L 4cyl Turbo 10A),41000,38921,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6311,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,10-speed shiftable automatic,6311,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,3790.0,,,1500.0,6311,17.1,24.0,22.0,28.0,3762.0,4788.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,1,2020,Base,4dr SUV (2.0L 4cyl Turbo 10A),37800,35890,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6310,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,10-speed shiftable automatic,6310,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,3783.0,,,1500.0,6310,17.1,24.0,22.0,28.0,3762.0,4788.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Technology Package (2.0L 4cyl Turbo 10A),43000,40816,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6314,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,10-speed shiftable automatic,6314,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,4026.0,,,1500.0,6314,17.1,23.0,21.0,27.0,3591.0,4617.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD w/Advance Package (2.0L 4cyl Turbo 10A),47900,45458,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6315,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,10-speed shiftable automatic,6315,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,4068.0,,,1500.0,6315,17.1,23.0,21.0,27.0,3591.0,4617.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,6,2020,SH-AWD,SH-AWD 4dr SUV AWD (2.0L 4cyl Turbo 10A),39800,37785,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6313,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,10-speed shiftable automatic,6313,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,4019.0,,,1500.0,6313,17.1,23.0,21.0,27.0,3591.0,4617.0,,,,,,,,23704.0,27402.0,5.0
1,acura,3,rdx,7,2020,SH-AWD A-Spec,SH-AWD A-Spec 4dr SUV AWD (2.0L 4cyl Turbo 10A),46000,43658,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6317,gas,premium unleaded (recommended),I4,2.0,272.0,6500.0,280.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,10-speed shiftable automatic,6317,SUV,5,5,186.7,74.8,65.7,108.3,,,,31.1,79.8,4015.0,,,1500.0,6317,17.1,23.0,21.0,26.0,3591.0,4446.0,,,,,,,,23704.0,27402.0,5.0
1,acura,4,rlx,11,2020,P-AWS,P-AWS 4dr Sedan (3.5L 6cyl 10A),54900,50947,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6318,gas,premium unleaded (recommended),V6,3.5,310.0,6500.0,272.0,4500.0,24.0,Variable,Single overhead cam (SOHC),FWD,10-speed shiftable automatic,6318,Sedan,4,5,198.1,74.4,57.7,112.2,,,4.5,14.9,14.9,3977.0,,,,6318,18.5,23.0,20.0,29.0,3700.0,5365.0,,,,,,,,32142.0,32142.0,5.0
1,acura,4,rlx,9,2020,Sport Hybrid SH-AWD,Sport Hybrid SH-AWD 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7AM),61900,57432,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6319,hybrid,premium unleaded (recommended),V6,3.5,377.0,6500.0,341.0,4700.0,24.0,Variable,Single overhead cam (SOHC),AWD,7-speed automated manual,6319,Sedan,4,5,198.1,74.4,57.7,112.2,,,4.5,12.0,12.0,4380.0,,,,6319,15.1,28.0,28.0,29.0,4228.0,4379.0,,,,,,,,32142.0,32142.0,5.0
1,acura,5,tlx,10,2020,A-Spec,A-Spec 4dr Sedan w/Red Leather (2.4L 4cyl 8AM),39400,37406,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6328,gas,premium unleaded (recommended),I4,2.4,206.0,6800.0,182.0,4500.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6328,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.8,14.3,,3548.0,,,,6328,17.2,26.0,23.0,32.0,3956.0,5504.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,10,2020,A-Spec,A-Spec 4dr Sedan (3.5L 6cyl 9A),42800,40626,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6329,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6329,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.9,14.3,,3680.0,,,,6329,17.2,23.0,20.0,30.0,3440.0,5160.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,10,2020,A-Spec,A-Spec 4dr Sedan w/Red Leather (3.5L 6cyl 9A),42800,40626,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6330,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6330,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.9,14.3,,3680.0,,,,6330,17.2,23.0,20.0,30.0,3440.0,5160.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,10,2020,A-Spec,A-Spec 4dr Sedan (2.4L 4cyl 8AM),39400,37406,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6327,gas,premium unleaded (recommended),I4,2.4,206.0,6800.0,182.0,4500.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6327,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.8,14.3,,3548.0,,,,6327,17.2,26.0,23.0,32.0,3956.0,5504.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,1,2020,Base,4dr Sedan (2.4L 4cyl 8AM),33000,31343,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6320,gas,premium unleaded (recommended),I4,2.4,206.0,6800.0,182.0,4500.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6320,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.8,14.3,,3505.0,,,,6320,17.2,27.0,23.0,33.0,3956.0,5676.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,1,2020,Base,4dr Sedan w/Technology Package (3.5L 6cyl 9A),40100,38069,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6323,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6323,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,3640.0,,,,6323,17.2,24.0,20.0,31.0,3440.0,5332.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,1,2020,Base,4dr Sedan w/Technology Package (2.4L 4cyl 8AM),36700,34848,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6322,gas,premium unleaded (recommended),I4,2.4,206.0,6800.0,182.0,4500.0,16.0,Variable,Double overhead cam (DOHC),FWD,8-speed automated manual,6322,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.8,14.3,,3508.0,,,,6322,17.2,27.0,23.0,33.0,3956.0,5676.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,1,2020,Base,4dr Sedan (3.5L 6cyl 9A),36200,34374,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6321,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),FWD,9-speed shiftable automatic,6321,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,3616.0,,,,6321,17.2,24.0,20.0,31.0,3440.0,5332.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,6,2020,SH-AWD,SH-AWD 4dr Sedan AWD (3.5L 6cyl 9A),38200,36269,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6324,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6324,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,3765.0,,,,6324,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,6,2020,SH-AWD,SH-AWD 4dr Sedan AWD w/Technology Package (3.5L 6cyl 9A),42100,39963,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6325,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6325,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,3788.0,,,,6325,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,6,2020,SH-AWD,SH-AWD 4dr Sedan AWD w/Advance Package (3.5L 6cyl 9A),45950,43610,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6326,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6326,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,3812.0,,,,6326,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,7,2020,SH-AWD A-Spec,SH-AWD A-Spec 4dr Sedan AWD (3.5L 6cyl 9A),44800,42521,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6331,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6331,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.9,14.3,,3838.0,,,,6331,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,7,2020,SH-AWD A-Spec,SH-AWD A-Spec 4dr Sedan AWD w/Red Leather (3.5L 6cyl 9A),44800,42521,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6332,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6332,Sedan,4,5,191.0,73.0,57.0,109.3,,,5.9,14.3,,3838.0,,,,6332,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
1,acura,5,tlx,8,2020,SH-AWD PMC Edition,SH-AWD PMC Edition 4dr Sedan AWD (3.5L 6cyl 9A),48950,46452,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6333,gas,premium unleaded (recommended),V6,3.5,290.0,6200.0,267.0,4500.0,24.0,Variable,Single overhead cam (SOHC),AWD,9-speed shiftable automatic,6333,Sedan,4,5,190.7,73.0,57.0,109.3,,,5.9,14.3,,,,,,6333,17.2,23.0,20.0,29.0,3440.0,4988.0,,,,,,,,20393.0,23229.0,5.0
2,audi,6,a3,12,2020,Premium Plus S line,Premium Plus S line 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),39500,37132,"6/29/23, 8:59 PM","6/29/23, 9:31 PM",6368,gas,regular unleaded,I4,2.0,228.0,4500.0,258.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,7-speed automated manual,6368,Sedan,4,5,175.7,70.7,55.7,103.8,,,,10.0,,3417.0,,,,6368,14.5,25.0,22.0,30.0,3190.0,4350.0,,,,,,,,19211.0,22388.0,5.0
2,audi,6,a3,13,2020,Premium S line,Premium S line 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),36500,34312,"6/29/23, 8:59 PM","6/29/23, 9:31 PM",6367,gas,regular unleaded,I4,2.0,228.0,4500.0,258.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,7-speed automated manual,6367,Sedan,4,5,175.7,70.7,55.7,103.8,,,,10.0,,3417.0,,,,6367,14.5,25.0,22.0,30.0,3190.0,4350.0,,,,,,,,19211.0,22388.0,5.0
2,audi,6,a3,14,2020,Sport Premium,Sport Premium 4dr Sedan (2.0L 4cyl Turbo 7AM),33300,31304,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6365,gas,regular unleaded,I4,2.0,184.0,4400.0,221.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,7-speed automated manual,6365,Sedan,4,5,175.5,70.7,55.7,103.8,,,,12.3,,3197.0,,,,6365,13.2,30.0,27.0,36.0,3564.0,4752.0,,,,,,,,19211.0,22388.0,5.0
2,audi,6,a3,15,2020,Sport Premium Plus,Sport Premium Plus 4dr Sedan (2.0L 4cyl Turbo 7AM),36300,34124,"6/29/23, 8:59 PM","6/29/23, 8:59 PM",6366,gas,regular unleaded,I4,2.0,184.0,4400.0,221.0,1600.0,16.0,Variable,Double overhead cam (DOHC),FWD,7-speed automated manual,6366,Sedan,4,5,175.5,70.7,55.7,103.8,,,,12.3,,3197.0,,,,6366,13.2,30.0,27.0,36.0,3564.0,4752.0,,,,,,,,19211.0,22388.0,5.0
2,audi,7,a4,16,2020,Premium,Premium 4dr Sedan w/40 TFSI (2.0L 4cyl Turbo 7AM),37400,35156,"6/29/23, 8:59 PM","6/29/23, 9:24 PM",6369,gas,premium unleaded (required),I4,2.0,188.0,4200.0,236.0,1450.0,16.0,Variable,Double overhead cam (DOHC),FWD,7-speed automated manual,6369,Sedan,4,5,187.5,72.7,56.2,111.0,,,,12.0,,3417.0,,,,6369,15.3,30.0,27.0,35.0,4131.0,5355.0,,,,,,,,21318.0,23702.0,5.0
2,audi,7,a4,16,2020,Premium,Premium 4dr Sedan AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),40900,38447,"6/29/23, 8:59 PM","6/29/23, 9:24 PM",6370,gas,premium unleaded (required),I4,2.0,248.0,5000.0,273.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,7-speed automated manual,6370,Sedan,4,5,187.5,72.7,56.2,111.0,,,,12.0,,3627.0,,,,6370,15.3,27.0,24.0,32.0,3672.0,4896.0,,,,,,,,21318.0,23702.0,5.0
2,audi,7,a4,17,2020,Premium Plus,Premium Plus 4dr Sedan AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),44000,41362,"6/29/23, 8:59 PM","6/29/23, 9:24 PM",6372,gas,premium unleaded (required),I4,2.0,248.0,5000.0,273.0,1600.0,16.0,Variable,Double overhead cam (DOHC),AWD,7-speed automated manual,6372,Sedan,4,5,187.5,72.7,56.2,111.0,,,,12.0,,3627.0,,,,6372,15.3,27.0,24.0,32.0,3672.0,4896.0,,,,,,,,21318.0,23702.0,5.0
2,audi,7,a4,17,2020,Premium Plus,Premium Plus 4dr Sedan w/40 TFSI (2.0L 4cyl Turbo 7AM),41000,38540,"6/29/23, 8:59 PM","6/29/23, 9:24 PM",6371,gas,premium unleaded (required),I4,2.0,188.0,4200.0,236.0,1450.0,16.0,Variable,Double overhead cam (DOHC),FWD,7-speed automated manual,6371,Sedan,4,5,187.5,72.7,56.2,111.0,,,,12.0,,3417.0,,,,6371,15.3,30.0,27.0,35.0,4131.0,5355.0,,,,,,,,21318.0,23702.0,5.0
2,audi,7,a4,18,2020,Prestige,Prestige 4dr Sedan w/40 TFSI (2.0L 4cyl Turbo 7AM),46950,44134,"6/29/23, 8:59 PM","6/29/23, 9:24 PM",6373,gas,premium unleaded (required),I4,2.0,188.0,4200.0,236.0,1450.0,16.0,Variable,Double overhead cam (DOHC),FWD,7-speed automated manual,6373,Sedan,4,5,187.5,72.7,56.2,111.0,,,,12.0,,3417.0,,,,6373,15.3,30.0,27.0,35.0,4131.0,5355.0,,,,,,,,21318.0,23702.0,5.0
